agecat_contact,part_id,freq,rel,type,total_time,distance,rural,location,cnt_age_est_min,cnt_age_est_max,country,year
5-9y olds,3913,Daily or almost daily,Colleague or schoolmate,Physical,>4h,1.1,Yes,other,5,9,Uganda,2014
5-9y olds,3917,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4002,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4002,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4013,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.8,Yes,other,5,9,Uganda,2014
5-9y olds,4013,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.8,Yes,other,5,9,Uganda,2014
5-9y olds,4013,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4013,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.8,Yes,other,5,9,Uganda,2014
5-9y olds,4013,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.8,Yes,other,5,9,Uganda,2014
5-9y olds,4013,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.8,Yes,other,5,9,Uganda,2014
5-9y olds,4013,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4014,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4014,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4020,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4020,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4020,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4020,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4021,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4021,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4025,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4102,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4110,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4117,Daily or almost daily,Household member,Nonphysical,1h - <2h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4127,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4127,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4127,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4127,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4127,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4202,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4202,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4206,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4210,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4213,Daily or almost daily,Friend,Nonphysical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4214,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4214,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4217,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4221,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4229,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4304,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4310,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4314,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4314,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4320,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4321,Daily or almost daily,Household member,Physical,>4h,1.7,Yes,house,5,9,Uganda,2014
5-9y olds,4324,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4402,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4412,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4412,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4412,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4420,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4502,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4514,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4514,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4517,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4523,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4604,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4604,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4604,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4604,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4604,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4606,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4606,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4614,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4620,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4620,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4621,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4623,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4623,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4627,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.9,Yes,other,5,9,Uganda,2014
5-9y olds,4627,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.9,Yes,other,5,9,Uganda,2014
5-9y olds,4627,Daily or almost daily,Friend,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4627,Daily or almost daily,Friend,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4702,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4710,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4710,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4717,Daily or almost daily,Other,Nonphysical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4717,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4720,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4720,Never met before,Other,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4727,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4802,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4806,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4806,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4806,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4810,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4813,Daily or almost daily,Colleague or schoolmate,Physical,>4h,8,Yes,other,5,9,Uganda,2014
5-9y olds,4813,Daily or almost daily,Colleague or schoolmate,Physical,>4h,8,Yes,other,5,9,Uganda,2014
5-9y olds,4813,Daily or almost daily,Colleague or schoolmate,Physical,>4h,8,Yes,other,5,9,Uganda,2014
5-9y olds,4813,Daily or almost daily,Colleague or schoolmate,Physical,>4h,8,Yes,other,5,9,Uganda,2014
5-9y olds,4813,Daily or almost daily,Colleague or schoolmate,Physical,>4h,8,Yes,other,5,9,Uganda,2014
5-9y olds,4814,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4820,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4820,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4830,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4906,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4906,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4913,Daily or almost daily,Friend,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,4920,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,4920,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5004,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5004,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5004,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5010,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5012,Daily or almost daily,Household member,Physical,15mins - <1h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5020,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5104,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5106,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5106,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5110,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5110,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5112,At least once a week,Other relative,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5112,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5117,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5120,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5121,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5121,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5123,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5127,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5127,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5223,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5302,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5306,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5306,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5312,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5312,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5314,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5317,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5321,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5406,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5406,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5413,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5413,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5413,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5413,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5420,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5421,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5502,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5502,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5504,Daily or almost daily,Friend,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5504,Daily or almost daily,Friend,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5504,Daily or almost daily,Friend,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5504,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5514,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5514,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5517,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5517,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5520,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5520,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5520,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5529,Daily or almost daily,Household member,Physical,<15mins,0,Yes,house,5,9,Uganda,2014
5-9y olds,5604,Daily or almost daily,Friend,Physical,2h - <4h,0.5,Yes,other,5,9,Uganda,2014
5-9y olds,5604,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5610,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5610,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5614,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5614,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5614,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5625,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5630,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5702,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5702,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5713,Daily or almost daily,Household member,Physical,>4h,1.5,Yes,house,5,9,Uganda,2014
5-9y olds,5713,Daily or almost daily,Household member,Physical,>4h,1.5,Yes,house,5,9,Uganda,2014
5-9y olds,5713,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5713,Daily or almost daily,Household member,Physical,>4h,1.5,Yes,house,5,9,Uganda,2014
5-9y olds,5714,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5720,At least once a week,Colleague or schoolmate,Nonphysical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5720,At least once a week,Colleague or schoolmate,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5720,At least once a week,Colleague or schoolmate,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5720,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5720,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5720,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5721,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5723,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5723,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5723,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5723,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5804,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5804,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5806,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5806,Daily or almost daily,Other,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5810,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5810,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5820,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5820,Daily or almost daily,Friend,Physical,15mins - <1h,1.6,Yes,other,5,9,Uganda,2014
5-9y olds,5820,Daily or almost daily,Other relative,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,5823,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5904,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5904,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5912,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,5927,Daily or almost daily,Other relative,Nonphysical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,6002,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,6004,Daily or almost daily,Friend,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
